[2026-08-27 11:09:24.821] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.70mm, 67316.06mm, 10.18deg]
[2026-08-27 11:09:24.821] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.70mm, 67316.06mm, 10.18deg]
[2026-08-27 11:09:24.821] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.70mm, 67316.06mm, 10.18deg]
[2026-08-27 11:09:24.821] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.70mm, 67316.06mm, 10.18deg]
[2026-08-27 11:09:24.821] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.70mm, 67316.06mm, 10.18deg]
[2026-08-27 11:09:24.841] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.70mm, 67316.06mm, 10.18deg]
[2026-08-27 11:09:24.841] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.70mm, 67316.06mm, 10.38deg]
[2026-08-27 11:09:24.841] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.70mm, 67316.06mm, 10.38deg]
[2026-08-27 11:09:24.841] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.70mm, 67316.06mm, 10.38deg]
[2026-08-27 11:09:24.841] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.70mm, 67316.06mm, 10.38deg]
[2026-08-27 11:09:24.841] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.70mm, 67316.06mm, 10.38deg]
[2026-08-27 11:09:24.861] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.70mm, 67316.06mm, 10.38deg]
[2026-08-27 11:09:24.861] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.70mm, 67316.06mm, 10.57deg]
[2026-08-27 11:09:24.861] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.70mm, 67316.06mm, 10.57deg]
[2026-08-27 11:09:24.861] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.70mm, 67316.06mm, 10.57deg]
[2026-08-27 11:09:24.861] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.70mm, 67316.06mm, 10.57deg]
[2026-08-27 11:09:24.861] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.70mm, 67316.06mm, 10.57deg]
[2026-08-27 11:09:24.881] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.70mm, 67316.06mm, 10.57deg]
[2026-08-27 11:09:24.881] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.70mm, 67316.06mm, 10.77deg]
[2026-08-27 11:09:24.881] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.70mm, 67316.06mm, 10.77deg]
[2026-08-27 11:09:24.881] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.70mm, 67316.06mm, 10.77deg]
[2026-08-27 11:09:24.881] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.70mm, 67316.06mm, 10.77deg]
[2026-08-27 11:09:24.881] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.70mm, 67316.06mm, 10.77deg]
[2026-08-27 11:09:24.901] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.70mm, 67316.06mm, 10.77deg]
[2026-08-27 11:09:24.901] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.70mm, 67316.06mm, 10.97deg]
[2026-08-27 11:09:24.901] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.70mm, 67316.06mm, 10.97deg]
[2026-08-27 11:09:24.901] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.70mm, 67316.06mm, 10.97deg]
[2026-08-27 11:09:24.901] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67317.23mm, 10.93deg]
[2026-08-27 11:09:24.901] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67317.23mm, 10.93deg]
[2026-08-27 11:09:24.921] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67317.23mm, 10.93deg]
[2026-08-27 11:09:24.921] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67317.23mm, 11.13deg]
[2026-08-27 11:09:24.921] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67317.23mm, 11.13deg]
[2026-08-27 11:09:24.921] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67317.23mm, 11.13deg]
[2026-08-27 11:09:24.921] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67317.23mm, 11.13deg]
[2026-08-27 11:09:24.921] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67317.23mm, 11.13deg]
[2026-08-27 11:09:24.941] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67317.23mm, 11.13deg]
[2026-08-27 11:09:24.941] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67317.23mm, 11.32deg]
[2026-08-27 11:09:24.941] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67317.23mm, 11.32deg]
[2026-08-27 11:09:24.941] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67317.23mm, 11.32deg]
[2026-08-27 11:09:24.941] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67317.23mm, 11.32deg]
[2026-08-27 11:09:24.941] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67317.23mm, 11.32deg]
[2026-08-27 11:09:24.961] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67317.23mm, 11.32deg]
[2026-08-27 11:09:24.961] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67317.23mm, 11.52deg]
[2026-08-27 11:09:24.961] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67317.23mm, 11.52deg]
[2026-08-27 11:09:24.961] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67317.23mm, 11.52deg]
[2026-08-27 11:09:24.961] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67317.23mm, 11.52deg]
[2026-08-27 11:09:24.961] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67317.23mm, 11.52deg]
[2026-08-27 11:09:24.981] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67317.23mm, 11.52deg]
[2026-08-27 11:09:24.981] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67317.23mm, 11.72deg]
[2026-08-27 11:09:24.981] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67317.23mm, 11.72deg]
[2026-08-27 11:09:24.981] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67317.23mm, 11.72deg]
[2026-08-27 11:09:24.981] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67317.23mm, 11.72deg]
[2026-08-27 11:09:24.981] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67317.23mm, 11.72deg]
[2026-08-27 11:09:25.001] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67317.23mm, 11.72deg]
[2026-08-27 11:09:25.001] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67317.23mm, 11.92deg]
[2026-08-27 11:09:25.001] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67317.23mm, 11.92deg]
[2026-08-27 11:09:25.001] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67317.23mm, 11.92deg]
[2026-08-27 11:09:25.001] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67317.23mm, 11.92deg]
[2026-08-27 11:09:25.001] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67317.23mm, 11.92deg]
[2026-08-27 11:09:25.021] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67317.23mm, 11.92deg]
[2026-08-27 11:09:25.021] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106442.05mm, 67317.21mm, 12.07deg]
[2026-08-27 11:09:25.021] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106442.05mm, 67317.21mm, 12.07deg]
[2026-08-27 11:09:25.021] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106442.05mm, 67317.21mm, 12.07deg]
[2026-08-27 11:09:25.021] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106442.05mm, 67317.21mm, 12.07deg]
[2026-08-27 11:09:25.021] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106442.05mm, 67317.21mm, 12.07deg]
[2026-08-27 11:09:25.041] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106442.05mm, 67317.21mm, 12.07deg]
[2026-08-27 11:09:25.041] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106442.05mm, 67317.21mm, 12.27deg]
[2026-08-27 11:09:25.041] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106442.05mm, 67317.21mm, 12.27deg]
[2026-08-27 11:09:25.041] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106442.05mm, 67317.21mm, 12.27deg]
[2026-08-27 11:09:25.041] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106442.05mm, 67317.21mm, 12.27deg]
[2026-08-27 11:09:25.042] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106442.05mm, 67317.21mm, 12.27deg]
[2026-08-27 11:09:25.061] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106442.05mm, 67317.21mm, 12.27deg]
[2026-08-27 11:09:25.061] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106442.05mm, 67317.21mm, 12.47deg]
[2026-08-27 11:09:25.061] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106442.05mm, 67317.21mm, 12.47deg]
[2026-08-27 11:09:25.061] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106442.05mm, 67317.21mm, 12.47deg]
[2026-08-27 11:09:25.061] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106442.05mm, 67317.21mm, 12.47deg]
[2026-08-27 11:09:25.061] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106442.05mm, 67317.21mm, 12.47deg]
[2026-08-27 11:09:25.081] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106442.05mm, 67317.21mm, 12.47deg]
[2026-08-27 11:09:25.081] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106442.05mm, 67317.21mm, 12.67deg]
[2026-08-27 11:09:25.081] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106442.05mm, 67317.21mm, 12.67deg]
[2026-08-27 11:09:25.081] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106442.05mm, 67317.21mm, 12.67deg]
[2026-08-27 11:09:25.081] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106442.05mm, 67317.21mm, 12.67deg]
[2026-08-27 11:09:25.081] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106442.05mm, 67317.21mm, 12.67deg]
[2026-08-27 11:09:25.101] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106442.05mm, 67317.21mm, 12.67deg]
[2026-08-27 11:09:25.101] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106442.05mm, 67317.21mm, 12.88deg]
[2026-08-27 11:09:25.101] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106442.05mm, 67317.21mm, 12.88deg]
[2026-08-27 11:09:25.101] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106442.05mm, 67317.21mm, 12.88deg]
[2026-08-27 11:09:25.101] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.02mm, 67316.87mm, 12.82deg]
[2026-08-27 11:09:25.101] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.02mm, 67316.87mm, 12.82deg]
[2026-08-27 11:09:25.122] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.02mm, 67316.87mm, 12.82deg]
[2026-08-27 11:09:25.122] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.02mm, 67316.87mm, 13.02deg]
[2026-08-27 11:09:25.122] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.02mm, 67316.87mm, 13.02deg]
[2026-08-27 11:09:25.122] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.02mm, 67316.87mm, 13.02deg]
[2026-08-27 11:09:25.122] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.02mm, 67316.87mm, 13.02deg]
[2026-08-27 11:09:25.122] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.02mm, 67316.87mm, 13.02deg]
[2026-08-27 11:09:25.141] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.02mm, 67316.87mm, 13.02deg]
[2026-08-27 11:09:25.141] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.02mm, 67316.87mm, 13.22deg]
[2026-08-27 11:09:25.141] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.02mm, 67316.87mm, 13.22deg]
[2026-08-27 11:09:25.141] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.02mm, 67316.87mm, 13.22deg]
[2026-08-27 11:09:25.141] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.02mm, 67316.87mm, 13.22deg]
[2026-08-27 11:09:25.141] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.02mm, 67316.87mm, 13.22deg]
[2026-08-27 11:09:25.161] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.02mm, 67316.87mm, 13.22deg]
[2026-08-27 11:09:25.161] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.02mm, 67316.87mm, 13.43deg]
[2026-08-27 11:09:25.161] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.02mm, 67316.87mm, 13.43deg]
[2026-08-27 11:09:25.161] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.02mm, 67316.87mm, 13.43deg]
[2026-08-27 11:09:25.161] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.02mm, 67316.87mm, 13.43deg]
[2026-08-27 11:09:25.161] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.02mm, 67316.87mm, 13.43deg]
[2026-08-27 11:09:25.181] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.02mm, 67316.87mm, 13.43deg]
[2026-08-27 11:09:25.181] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.02mm, 67316.87mm, 13.63deg]
[2026-08-27 11:09:25.181] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.02mm, 67316.87mm, 13.63deg]
[2026-08-27 11:09:25.181] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.02mm, 67316.87mm, 13.63deg]
[2026-08-27 11:09:25.181] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.02mm, 67316.87mm, 13.63deg]
[2026-08-27 11:09:25.181] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.02mm, 67316.87mm, 13.63deg]
[2026-08-27 11:09:25.201] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.02mm, 67316.87mm, 13.63deg]
[2026-08-27 11:09:25.201] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67318.01mm, 13.75deg]
[2026-08-27 11:09:25.201] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67318.01mm, 13.75deg]
[2026-08-27 11:09:25.201] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67318.01mm, 13.75deg]
[2026-08-27 11:09:25.201] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67318.01mm, 13.75deg]
[2026-08-27 11:09:25.201] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67318.01mm, 13.75deg]
[2026-08-27 11:09:25.221] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67318.01mm, 13.75deg]
[2026-08-27 11:09:25.221] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67318.01mm, 13.96deg]
[2026-08-27 11:09:25.221] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67318.01mm, 13.96deg]
[2026-08-27 11:09:25.221] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67318.01mm, 13.96deg]
[2026-08-27 11:09:25.221] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67318.01mm, 13.96deg]
[2026-08-27 11:09:25.221] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67318.01mm, 13.96deg]
[2026-08-27 11:09:25.241] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67318.01mm, 13.96deg]
[2026-08-27 11:09:25.241] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67318.01mm, 14.16deg]
[2026-08-27 11:09:25.241] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67318.01mm, 14.16deg]
[2026-08-27 11:09:25.241] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67318.01mm, 14.16deg]
[2026-08-27 11:09:25.241] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67318.01mm, 14.16deg]
[2026-08-27 11:09:25.241] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67318.01mm, 14.16deg]
[2026-08-27 11:09:25.261] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67318.01mm, 14.16deg]
[2026-08-27 11:09:25.261] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67318.01mm, 14.37deg]
[2026-08-27 11:09:25.261] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67318.01mm, 14.37deg]
[2026-08-27 11:09:25.261] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67318.01mm, 14.37deg]
[2026-08-27 11:09:25.261] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67318.01mm, 14.37deg]
[2026-08-27 11:09:25.261] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67318.01mm, 14.37deg]
[2026-08-27 11:09:25.281] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67318.01mm, 14.37deg]
[2026-08-27 11:09:25.281] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67318.01mm, 14.58deg]
[2026-08-27 11:09:25.281] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67318.01mm, 14.58deg]
[2026-08-27 11:09:25.281] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67318.01mm, 14.58deg]
[2026-08-27 11:09:25.281] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67318.01mm, 14.58deg]
[2026-08-27 11:09:25.281] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67318.01mm, 14.58deg]
[2026-08-27 11:09:25.301] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67318.01mm, 14.58deg]
[2026-08-27 11:09:25.301] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.09mm, 67318.01mm, 14.78deg]
[2026-08-27 11:09:25.301] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.09mm, 67318.01mm, 14.78deg]
[2026-08-27 11:09:25.301] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.09mm, 67318.01mm, 14.78deg]
[2026-08-27 11:09:25.301] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.66mm, 67318.45mm, 14.67deg]
[2026-08-27 11:09:25.301] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.66mm, 67318.45mm, 14.67deg]
[2026-08-27 11:09:25.321] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.66mm, 67318.45mm, 14.67deg]
[2026-08-27 11:09:25.321] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.66mm, 67318.45mm, 14.88deg]
[2026-08-27 11:09:25.321] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.66mm, 67318.45mm, 14.88deg]
[2026-08-27 11:09:25.321] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.66mm, 67318.45mm, 14.88deg]
[2026-08-27 11:09:25.321] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.66mm, 67318.45mm, 14.88deg]
[2026-08-27 11:09:25.321] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.66mm, 67318.45mm, 14.88deg]
[2026-08-27 11:09:25.341] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.66mm, 67318.45mm, 14.88deg]
[2026-08-27 11:09:25.341] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.66mm, 67318.45mm, 15.09deg]
[2026-08-27 11:09:25.341] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.66mm, 67318.45mm, 15.09deg]
[2026-08-27 11:09:25.341] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.66mm, 67318.45mm, 15.09deg]
[2026-08-27 11:09:25.341] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.66mm, 67318.45mm, 15.09deg]
[2026-08-27 11:09:25.341] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.66mm, 67318.45mm, 15.09deg]
[2026-08-27 11:09:25.361] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.66mm, 67318.45mm, 15.09deg]
[2026-08-27 11:09:25.361] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.66mm, 67318.45mm, 15.30deg]
[2026-08-27 11:09:25.361] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.66mm, 67318.45mm, 15.30deg]
[2026-08-27 11:09:25.361] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.66mm, 67318.45mm, 15.30deg]
[2026-08-27 11:09:25.361] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.66mm, 67318.45mm, 15.30deg]
[2026-08-27 11:09:25.361] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.66mm, 67318.45mm, 15.30deg]
[2026-08-27 11:09:25.381] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.66mm, 67318.45mm, 15.30deg]
[2026-08-27 11:09:25.381] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.66mm, 67318.45mm, 15.51deg]
[2026-08-27 11:09:25.381] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.66mm, 67318.45mm, 15.51deg]
[2026-08-27 11:09:25.381] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.66mm, 67318.45mm, 15.51deg]
[2026-08-27 11:09:25.381] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.66mm, 67318.45mm, 15.51deg]
[2026-08-27 11:09:25.381] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.66mm, 67318.45mm, 15.51deg]
[2026-08-27 11:09:25.401] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.66mm, 67318.45mm, 15.51deg]
[2026-08-27 11:09:25.401] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106439.66mm, 67318.45mm, 15.72deg]
[2026-08-27 11:09:25.401] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106439.66mm, 67318.45mm, 15.72deg]
[2026-08-27 11:09:25.401] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106439.66mm, 67318.45mm, 15.72deg]
[2026-08-27 11:09:25.401] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.95mm, 67319.08mm, 15.70deg]
[2026-08-27 11:09:25.401] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.95mm, 67319.08mm, 15.70deg]
[2026-08-27 11:09:25.421] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.95mm, 67319.08mm, 15.70deg]
[2026-08-27 11:09:25.421] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.95mm, 67319.08mm, 15.91deg]
[2026-08-27 11:09:25.421] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.95mm, 67319.08mm, 15.91deg]
[2026-08-27 11:09:25.421] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.95mm, 67319.08mm, 15.91deg]
[2026-08-27 11:09:25.421] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.95mm, 67319.08mm, 15.91deg]
[2026-08-27 11:09:25.421] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.95mm, 67319.08mm, 15.91deg]
[2026-08-27 11:09:25.441] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.95mm, 67319.08mm, 15.91deg]
[2026-08-27 11:09:25.441] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.95mm, 67319.08mm, 16.12deg]
[2026-08-27 11:09:25.441] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.95mm, 67319.08mm, 16.12deg]
[2026-08-27 11:09:25.441] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.95mm, 67319.08mm, 16.12deg]
[2026-08-27 11:09:25.441] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.95mm, 67319.08mm, 16.12deg]
[2026-08-27 11:09:25.441] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.95mm, 67319.08mm, 16.12deg]
[2026-08-27 11:09:25.461] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.95mm, 67319.08mm, 16.12deg]
[2026-08-27 11:09:25.461] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.95mm, 67319.08mm, 16.33deg]
[2026-08-27 11:09:25.461] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.95mm, 67319.08mm, 16.33deg]
[2026-08-27 11:09:25.461] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.95mm, 67319.08mm, 16.33deg]
[2026-08-27 11:09:25.461] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.95mm, 67319.08mm, 16.33deg]
[2026-08-27 11:09:25.461] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.95mm, 67319.08mm, 16.33deg]
[2026-08-27 11:09:25.481] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.95mm, 67319.08mm, 16.33deg]
[2026-08-27 11:09:25.481] [motion] [warning] Current vehicle pose in location_interpolation 306 raws is [106441.95mm, 67319.08mm, 16.53deg]
[2026-08-27 11:09:25.481] [motion] [warning] Current vehicle pose in super_omni_controller 204 raws is [106441.95mm, 67319.08mm, 16.53deg]
[2026-08-27 11:09:25.481] [motion] [warning] Last vehicle pose in location_interpolation 302 raws is [106441.95mm, 67319.08mm, 16.53deg]
